Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade,,
23,Jämtland,2303,Ragunda,70-79,716,681,666,0.951117,0.930168,,
23,Jämtland,2303,Ragunda,80-89,413,381,367,0.922518,0.888620,,
23,Jämtland,2303,Ragunda,90 eller äldre,88,81,77,0.920455,0.875000,,
23,Jämtland,2305,Bräcke,16-17,139,96,44,0.690647,0.316547,,
23,Jämtland,2305,Bräcke,18-29,662,433,308,0.654079,0.465257,,
23,Jämtland,2305,Bräcke,30-39,597,424,349,0.710218,0.584590,,
23,Jämtland,2305,Bräcke,40-49,610,502,462,0.822951,0.757377,,
23,Jämtland,2305,Bräcke,50-59,944,814,763,0.862288,0.808263,,
23,Jämtland,2305,Bräcke,60-69,936,859,816,0.917735,0.871795,,
23,Jämtland,2305,Bräcke,70-79,935,878,811,0.939037,0.867380,,
23,Jämtland,2305,Bräcke,80-89,363,342,339,0.942149,0.933884,,
23,Jämtland,2305,Bräcke,90 eller äldre,99,93,91,0.939394,0.919192,,
23,Jämtland,2309,Krokom,16-17,422,338,219,0.800948,0.518957,,
23,Jämtland,2309,Krokom,18-29,1505,1125,899,0.747508,0.597342,,
23,Jämtland,2309,Krokom,30-39,1727,1470,1339,0.851187,0.775333,,
23,Jämtland,2309,Krokom,40-49,2022,1834,1753,0.907023,0.866963,,
23,Jämtland,2309,Krokom,50-59,1951,1761,1694,0.902614,0.868273,,
23,Jämtland,2309,Krokom,60-69,1772,1645,1620,0.928330,0.914221,,
23,Jämtland,2309,Krokom,70-79,1746,1662,1626,0.951890,0.931271,,
23,Jämtland,2309,Krokom,80-89,657,632,622,0.961948,0.946728,,
23,Jämtland,2309,Krokom,90 eller äldre,157,150,146,0.955414,0.929936,,
23,Jämtland,2313,Strömsund,16-17,243,150,81,0.617284,0.333333,,
23,Jämtland,2313,Strömsund,18-29,1293,914,749,0.706883,0.579273,,
23,Jämtland,2313,Strömsund,30-39,1174,915,820,0.779387,0.698467,,
23,Jämtland,2313,Strömsund,40-49,1146,951,898,0.829843,0.783595,,
23,Jämtland,2313,Strömsund,50-59,1463,1286,1241,0.879016,0.848257,,
23,Jämtland,2313,Strömsund,60-69,1700,1572,1532,0.924706,0.901176,,
23,Jämtland,2313,Strömsund,70-79,1700,1607,1581,0.945294,0.930000,,
23,Jämtland,2313,Strömsund,80-89,835,793,771,0.949701,0.923353,,
23,Jämtland,2313,Strömsund,90 eller äldre,199,184,182,0.924623,0.914573,,
23,Jämtland,2321,Åre,16-17,256,186,90,0.726563,0.351563,,
23,Jämtland,2321,Åre,18-29,1733,1304,927,0.752452,0.534911,,
23,Jämtland,2321,Åre,30-39,1854,1471,1241,0.793420,0.669364,,
23,Jämtland,2321,Åre,40-49,1623,1427,1315,0.879236,0.810228,,
23,Jämtland,2321,Åre,50-59,1493,1342,1281,0.898861,0.858004,,
23,Jämtland,2321,Åre,60-69,1322,1254,1235,0.948563,0.934191,,
23,Jämtland,2321,Åre,70-79,1003,947,930,0.944167,0.927218,,
23,Jämtland,2321,Åre,80-89,458,435,412,0.949782,0.899563,,
23,Jämtland,2321,Åre,90 eller äldre,100,96,81,0.960000,0.810000,,
23,Jämtland,2326,Berg,16-17,159,114,57,0.716981,0.358491,,
23,Jämtland,2326,Berg,18-29,754,511,376,0.677719,0.498674,,
23,Jämtland,2326,Berg,30-39,791,579,499,0.731985,0.630847,,
23,Jämtland,2326,Berg,40-49,655,536,465,0.818321,0.709924,,
23,Jämtland,2326,Berg,50-59,931,803,759,0.862513,0.815252,,
23,Jämtland,2326,Berg,60-69,1015,936,908,0.922167,0.894581,,
23,Jämtland,2326,Berg,70-79,1033,956,942,0.925460,0.911907,,
23,Jämtland,2326,Berg,80-89,501,472,465,0.942116,0.928144,,
23,Jämtland,2326,Berg,90 eller äldre,130,122,121,0.938462,0.930769,,
23,Jämtland,2361,Härjedalen,16-17,208,164,103,0.788462,0.495192,,
23,Jämtland,2361,Härjedalen,18-29,1220,866,710,0.709836,0.581967,,
23,Jämtland,2361,Härjedalen,30-39,1112,884,790,0.794964,0.710432,,
23,Jämtland,2361,Härjedalen,40-49,1031,872,833,0.845781,0.807953,,
23,Jämtland,2361,Härjedalen,50-59,1352,1233,1190,0.911982,0.880178,,
23,Jämtland,2361,Härjedalen,60-69,1456,1360,1323,0.934066,0.908654,,
23,Jämtland,2361,Härjedalen,70-79,1474,1416,1392,0.960651,0.944369,,
23,Jämtland,2361,Härjedalen,80-89,714,683,672,0.956583,0.941176,,
23,Jämtland,2361,Härjedalen,90 eller äldre,179,172,168,0.960894,0.938547,,
23,Jämtland,2380,Östersund,16-17,1403,1064,764,0.758375,0.544547,,
23,Jämtland,2380,Östersund,18-29,9496,7274,6143,0.766007,0.646904,,
23,Jämtland,2380,Östersund,30-39,8626,6923,6314,0.802574,0.731973,,
23,Jämtland,2380,Östersund,40-49,7630,6680,6384,0.875491,0.836697,,
23,Jämtland,2380,Östersund,50-59,7750,6952,6749,0.897032,0.870839,,
23,Jämtland,2380,Östersund,60-69,7123,6635,6509,0.931490,0.913800,,
23,Jämtland,2380,Östersund,70-79,6981,6672,6557,0.955737,0.939264,,
23,Jämtland,2380,Östersund,80-89,3195,3065,2989,0.959311,0.935524,,
23,Jämtland,2380,Östersund,90 eller äldre,791,720,692,0.910240,0.874842,,
24,Västerbotten,2401,Nordmaling,16-17,163,122,33,0.748466,0.202454,,
24,Västerbotten,2401,Nordmaling,18-29,866,677,530,0.781755,0.612009,,
24,Västerbotten,2401,Nordmaling,30-39,714,564,494,0.789916,0.691877,,
24,Västerbotten,2401,Nordmaling,40-49,788,677,623,0.859137,0.790609,,
24,Västerbotten,2401,Nordmaling,50-59,936,860,826,0.918803,0.882479,,
24,Västerbotten,2401,Nordmaling,60-69,935,890,877,0.951872,0.937968,,
24,Västerbotten,2401,Nordmaling,70-79,979,940,929,0.960163,0.948927,,
24,Västerbotten,2401,Nordmaling,80-89,506,489,484,0.966403,0.956522,,
24,Västerbotten,2401,Nordmaling,90 eller äldre,121,115,109,0.950413,0.900826,,
24,Västerbotten,2403,Bjurholm,16-17,49,35,12,0.714286,0.244898,,
24,Västerbotten,2403,Bjurholm,18-29,297,215,163,0.723906,0.548822,,
24,Västerbotten,2403,Bjurholm,30-39,270,221,185,0.818519,0.685185,,
24,Västerbotten,2403,Bjurholm,40-49,218,192,180,0.880734,0.825688,,
24,Västerbotten,2403,Bjurholm,50-59,292,268,260,0.917808,0.890411,,
24,Västerbotten,2403,Bjurholm,60-69,299,284,282,0.949833,0.943144,,
24,Västerbotten,2403,Bjurholm,70-79,336,321,318,0.955357,0.946429,,
24,Västerbotten,2403,Bjurholm,80-89,187,181,179,0.967914,0.957219,,
24,Västerbotten,2403,Bjurholm,90 eller äldre,71,68,66,0.957746,0.929577,,
24,Västerbotten,2404,Vindeln,16-17,110,75,16,0.681818,0.145455,,
24,Västerbotten,2404,Vindeln,18-29,612,452,311,0.738562,0.508170,,
24,Västerbotten,2404,Vindeln,30-39,599,477,401,0.796327,0.669449,,
24,Västerbotten,2404,Vindeln,40-49,619,549,498,0.886914,0.804523,,
24,Västerbotten,2404,Vindeln,50-59,632,549,520,0.868671,0.822785,,
24,Västerbotten,2404,Vindeln,60-69,736,691,670,0.938859,0.910326,,
24,Västerbotten,2404,Vindeln,70-79,756,724,707,0.957672,0.935185,,
24,Västerbotten,2404,Vindeln,80-89,347,332,329,0.956772,0.948127,,
24,Västerbotten,2404,Vindeln,90 eller äldre,111,105,104,0.945946,0.936937,,
24,Västerbotten,2409,Robertsfors,16-17,146,117,45,0.801370,0.308219,,
24,Västerbotten,2409,Robertsfors,18-29,700,533,385,0.761429,0.550000,,
24,Västerbotten,2409,Robertsfors,30-39,842,728,654,0.864608,0.776722,,
24,Västerbotten,2409,Robertsfors,40-49,694,615,588,0.886167,0.847262,,
24,Västerbotten,2409,Robertsfors,50-59,806,754,731,0.935484,0.906948,,
24,Västerbotten,2409,Robertsfors,60-69,1039,977,966,0.940327,0.929740,,
24,Västerbotten,2409,Robertsfors,70-79,875,848,837,0.969143,0.956571,,
24,Västerbotten,2409,Robertsfors,80-89,389,374,370,0.961440,0.951157,,
24,Västerbotten,2409,Robertsfors,90 eller äldre,114,112,111,0.982456,0.973684,,
24,Västerbotten,2417,Norsjö,16-17,85,67,.,0.788235,.,,
24,Västerbotten,2417,Norsjö,18-29,409,316,.,0.772616,.,,
24,Västerbotten,2417,Norsjö,30-39,428,361,312,0.843458,0.728972,,
24,Västerbotten,2417,Norsjö,40-49,385,340,321,0.883117,0.833766,,
24,Västerbotten,2417,Norsjö,50-59,521,486,468,0.932821,0.898273,,
24,Västerbotten,2417,Norsjö,60-69,592,566,554,0.956081,0.935811,,
24,Västerbotten,2417,Norsjö,70-79,556,540,534,0.971223,0.960432,,
24,Västerbotten,2417,Norsjö,80-89,272,260,258,0.955882,0.948529,,
24,Västerbotten,2417,Norsjö,90 eller äldre,66,64,63,0.969697,0.954545,,
24,Västerbotten,2418,Malå,16-17,66,36,6,0.545455,0.090909,,
24,Västerbotten,2418,Malå,18-29,369,241,135,0.653117,0.365854,,
24,Västerbotten,2418,Malå,30-39,302,238,182,0.788079,0.602649,,
24,Västerbotten,2418,Malå,40-49,301,252,229,0.837209,0.760797,,
24,Västerbotten,2418,Malå,50-59,359,319,310,0.888579,0.863510,,
24,Västerbotten,2418,Malå,60-69,469,451,446,0.961620,0.950959,,
24,Västerbotten,2418,Malå,70-79,406,399,394,0.982759,0.970443,,
24,Västerbotten,2418,Malå,80-89,216,213,211,0.986111,0.976852,,
24,Västerbotten,2418,Malå,90 eller äldre,46,46,44,1.000000,0.956522,,
24,Västerbotten,2421,Storuman,16-17,96,67,9,0.697917,0.093750,,
24,Västerbotten,2421,Storuman,18-29,681,486,391,0.713656,0.574156,,
24,Västerbotten,2421,Storuman,30-39,571,458,415,0.802102,0.726795,,
24,Västerbotten,2421,Storuman,40-49,583,508,479,0.871355,0.821612,,
24,Västerbotten,2421,Storuman,50-59,794,735,721,0.925693,0.908060,,
24,Västerbotten,2421,Storuman,60-69,869,837,826,0.963176,0.950518,,
24,Västerbotten,2421,Storuman,70-79,808,779,772,0.964109,0.955446,,
24,Västerbotten,2421,Storuman,80-89,432,414,411,0.958333,0.951389,,
24,Västerbotten,2421,Storuman,90 eller äldre,108,101,100,0.935185,0.925926,,
24,Västerbotten,2422,Sorsele,16-17,38,25,11,0.657895,0.289474,,
24,Västerbotten,2422,Sorsele,18-29,269,202,159,0.750929,0.591078,,
24,Västerbotten,2422,Sorsele,30-39,249,199,179,0.799197,0.718876,,
24,Västerbotten,2422,Sorsele,40-49,235,192,184,0.817021,0.782979,,
24,Västerbotten,2422,Sorsele,50-59,345,304,300,0.881159,0.869565,,
24,Västerbotten,2422,Sorsele,60-69,373,360,356,0.965147,0.954424,,
24,Västerbotten,2422,Sorsele,70-79,323,307,304,0.950464,0.941176,,
24,Västerbotten,2422,Sorsele,80-89,206,199,195,0.966019,0.946602,,
24,Västerbotten,2422,Sorsele,90 eller äldre,39,38,37,0.974359,0.948718,,
24,Västerbotten,2425,Dorotea,16-17,46,30,.,0.652174,.,,
24,Västerbotten,2425,Dorotea,18-29,255,195,.,0.764706,.,,
24,Västerbotten,2425,Dorotea,30-39,245,208,170,0.848980,0.693878,,
24,Västerbotten,2425,Dorotea,40-49,236,221,203,0.936441,0.860169,,
24,Västerbotten,2425,Dorotea,50-59,298,282,276,0.946309,0.926174,,
24,Västerbotten,2425,Dorotea,60-69,413,388,386,0.939467,0.934625,,
24,Västerbotten,2425,Dorotea,70-79,381,373,369,0.979003,0.968504,,
24,Västerbotten,2425,Dorotea,80-89,207,200,199,0.966184,0.961353,,
24,Västerbotten,2425,Dorotea,90 eller äldre,60,59,58,0.983333,0.966667,,
24,Västerbotten,2460,Vännäs,16-17,214,167,58,0.780374,0.271028,,
24,Västerbotten,2460,Vännäs,18-29,1160,859,616,0.740517,0.531034,,
24,Västerbotten,2460,Vännäs,30-39,1214,1048,910,0.863262,0.749588,,
24,Västerbotten,2460,Vännäs,40-49,1009,946,896,0.937562,0.888008,,
24,Västerbotten,2460,Vännäs,50-59,1106,1004,972,0.907776,0.878843,,
24,Västerbotten,2460,Vännäs,60-69,1003,960,946,0.957129,0.943170,,
24,Västerbotten,2460,Vännäs,70-79,934,906,897,0.970021,0.960385,,
24,Västerbotten,2460,Vännäs,80-89,489,473,460,0.967280,0.940695,,
24,Västerbotten,2460,Vännäs,90 eller äldre,126,119,116,0.944444,0.920635,,
24,Västerbotten,2462,Vilhelmina,16-17,147,103,.,0.700680,.,,
24,Västerbotten,2462,Vilhelmina,18-29,881,629,.,0.713961,.,,
24,Västerbotten,2462,Vilhelmina,30-39,731,546,407,0.746922,0.556772,,
24,Västerbotten,2462,Vilhelmina,40-49,665,555,453,0.834586,0.681203,,
24,Västerbotten,2462,Vilhelmina,50-59,779,677,634,0.869063,0.813864,,
24,Västerbotten,2462,Vilhelmina,60-69,970,912,890,0.940206,0.917526,,
24,Västerbotten,2462,Vilhelmina,70-79,831,806,797,0.969916,0.959085,,
24,Västerbotten,2462,Vilhelmina,80-89,448,417,409,0.930804,0.912946,,
24,Västerbotten,2462,Vilhelmina,90 eller äldre,104,97,95,0.932692,0.913462,,
24,Västerbotten,2463,Åsele,16-17,54,44,.,0.814815,.,,
24,Västerbotten,2463,Åsele,18-29,335,265,.,0.791045,.,,
24,Västerbotten,2463,Åsele,30-39,259,216,210,0.833977,0.810811,,
24,Västerbotten,2463,Åsele,40-49,297,255,250,0.858586,0.841751,,
24,Västerbotten,2463,Åsele,50-59,333,295,290,0.885886,0.870871,,
24,Västerbotten,2463,Åsele,60-69,420,387,382,0.921429,0.909524,,
24,Västerbotten,2463,Åsele,70-79,417,395,393,0.947242,0.942446,,
24,Västerbotten,2463,Åsele,80-89,223,208,202,0.932735,0.905830,,
24,Västerbotten,2463,Åsele,90 eller äldre,58,55,55,0.948276,0.948276,,
24,Västerbotten,2480,Umeå,16-17,2648,2166,1262,0.817976,0.476586,,
24,Västerbotten,2480,Umeå,18-29,25364,22020,18085,0.868160,0.713018,,
24,Västerbotten,2480,Umeå,30-39,19946,16721,15143,0.838313,0.759200,,
24,Västerbotten,2480,Umeå,40-49,15972,14572,13872,0.912347,0.868520,,
24,Västerbotten,2480,Umeå,50-59,14342,13479,13111,0.939827,0.914168,,
24,Västerbotten,2480,Umeå,60-69,12160,11612,11396,0.954934,0.937171,,
24,Västerbotten,2480,Umeå,70-79,11178,10896,10716,0.974772,0.958669,,
24,Västerbotten,2480,Umeå,80-89,5035,4873,4769,0.967825,0.947170,,
24,Västerbotten,2480,Umeå,90 eller äldre,1164,1077,1036,0.925258,0.890034,,
24,Västerbotten,2481,Lycksele,16-17,247,184,21,0.744939,0.085020,,
24,Västerbotten,2481,Lycksele,18-29,1576,1206,945,0.765228,0.599619,,
24,Västerbotten,2481,Lycksele,30-39,1539,1245,1087,0.808967,0.706303,,
24,Västerbotten,2481,Lycksele,40-49,1245,1081,976,0.868273,0.783936,,
24,Västerbotten,2481,Lycksele,50-59,1527,1403,1328,0.918795,0.869679,,
24,Västerbotten,2481,Lycksele,60-69,1577,1508,1472,0.956246,0.933418,,
24,Västerbotten,2481,Lycksele,70-79,1455,1410,1371,0.969072,0.942268,,
24,Västerbotten,2481,Lycksele,80-89,792,755,717,0.953283,0.905303,,
24,Västerbotten,2481,Lycksele,90 eller äldre,181,171,147,0.944751,0.812155,,
24,Västerbotten,2482,Skellefteå,16-17,1659,1376,172,0.829415,0.103677,,
24,Västerbotten,2482,Skellefteå,18-29,9484,7548,4818,0.795867,0.508013,,
24,Västerbotten,2482,Skellefteå,30-39,8728,7407,5778,0.848648,0.662007,,
24,Västerbotten,2482,Skellefteå,40-49,8574,7731,6822,0.901679,0.795661,,
24,Västerbotten,2482,Skellefteå,50-59,9293,8644,8231,0.930162,0.885720,,
24,Västerbotten,2482,Skellefteå,60-69,9297,8884,8705,0.955577,0.936324,,
24,Västerbotten,2482,Skellefteå,70-79,8520,8230,8102,0.965962,0.950939,,
24,Västerbotten,2482,Skellefteå,80-89,4328,4174,4105,0.964418,0.948475,,
24,Västerbotten,2482,Skellefteå,90 eller äldre,945,895,858,0.947090,0.907937,,
25,Norrbotten,2505,Arvidsjaur,16-17,120,101,77,0.841667,0.641667,,
25,Norrbotten,2505,Arvidsjaur,18-29,726,561,478,0.772727,0.658402,,
25,Norrbotten,2505,Arvidsjaur,30-39,746,601,549,0.805630,0.735925,,
25,Norrbotten,2505,Arvidsjaur,40-49,628,560,524,0.891720,0.834395,,
25,Norrbotten,2505,Arvidsjaur,50-59,781,712,683,0.911652,0.874520,,
25,Norrbotten,2505,Arvidsjaur,60-69,852,812,787,0.953052,0.923709,,
25,Norrbotten,2505,Arvidsjaur,70-79,808,787,767,0.974010,0.949257,,
25,Norrbotten,2505,Arvidsjaur,80-89,459,448,427,0.976035,0.930283,,
25,Norrbotten,2505,Arvidsjaur,90 eller äldre,91,87,85,0.956044,0.934066,,
25,Norrbotten,2506,Arjeplog,16-17,47,33,14,0.702128,0.297872,,
25,Norrbotten,2506,Arjeplog,18-29,298,219,181,0.734899,0.607383,,
25,Norrbotten,2506,Arjeplog,30-39,319,260,234,0.815047,0.733542,,
25,Norrbotten,2506,Arjeplog,40-49,261,219,207,0.839080,0.793103,,
25,Norrbotten,2506,Arjeplog,50-59,368,334,326,0.907609,0.885870,,
25,Norrbotten,2506,Arjeplog,60-69,422,396,385,0.938389,0.912322,,
25,Norrbotten,2506,Arjeplog,70-79,363,352,349,0.969697,0.961433,,
25,Norrbotten,2506,Arjeplog,80-89,210,196,190,0.933333,0.904762,,
25,Norrbotten,2506,Arjeplog,90 eller äldre,56,53,50,0.946429,0.892857,,
25,Norrbotten,2510,Jokkmokk,16-17,88,66,18,0.750000,0.204545,,
25,Norrbotten,2510,Jokkmokk,18-29,579,436,366,0.753022,0.632124,,
25,Norrbotten,2510,Jokkmokk,30-39,555,427,364,0.769369,0.655856,,
25,Norrbotten,2510,Jokkmokk,40-49,454,401,376,0.883260,0.828194,,
25,Norrbotten,2510,Jokkmokk,50-59,682,612,591,0.897361,0.866569,,
25,Norrbotten,2510,Jokkmokk,60-69,757,700,668,0.924703,0.882431,,
25,Norrbotten,2510,Jokkmokk,70-79,690,659,620,0.955072,0.898551,,
25,Norrbotten,2510,Jokkmokk,80-89,335,324,310,0.967164,0.925373,,
25,Norrbotten,2510,Jokkmokk,90 eller äldre,76,71,63,0.934211,0.828947,,
25,Norrbotten,2513,Överkalix,16-17,55,33,20,0.600000,0.363636,,
25,Norrbotten,2513,Överkalix,18-29,356,246,195,0.691011,0.547753,,
25,Norrbotten,2513,Överkalix,30-39,355,263,243,0.740845,0.684507,,
25,Norrbotten,2513,Överkalix,40-49,258,212,202,0.821705,0.782946,,
25,Norrbotten,2513,Överkalix,50-59,400,366,353,0.915000,0.882500,,
25,Norrbotten,2513,Överkalix,60-69,563,522,507,0.927176,0.900533,,
25,Norrbotten,2513,Överkalix,70-79,538,516,500,0.959108,0.929368,,
25,Norrbotten,2513,Överkalix,80-89,309,298,279,0.964401,0.902913,,
25,Norrbotten,2513,Överkalix,90 eller äldre,63,63,60,1.000000,0.952381,,
25,Norrbotten,2514,Kalix,16-17,333,228,96,0.684685,0.288288,,
25,Norrbotten,2514,Kalix,18-29,1800,1382,1179,0.767778,0.655000,,
25,Norrbotten,2514,Kalix,30-39,1660,1301,1162,0.783735,0.700000,,
25,Norrbotten,2514,Kalix,40-49,1640,1466,1367,0.893902,0.833537,,
25,Norrbotten,2514,Kalix,50-59,2190,2015,1938,0.920091,0.884932,,
25,Norrbotten,2514,Kalix,60-69,2250,2108,2038,0.936889,0.905778,,
25,Norrbotten,2514,Kalix,70-79,2236,2144,2094,0.958855,0.936494,,
25,Norrbotten,2514,Kalix,80-89,1224,1161,1101,0.948529,0.899510,,
25,Norrbotten,2514,Kalix,90 eller äldre,240,222,213,0.925000,0.887500,,
25,Norrbotten,2518,Övertorneå,16-17,72,47,20,0.652778,0.277778,,
25,Norrbotten,2518,Övertorneå,18-29,451,356,302,0.789357,0.669623,,
25,Norrbotten,2518,Övertorneå,30-39,334,260,233,0.778443,0.697605,,
25,Norrbotten,2518,Övertorneå,40-49,356,305,290,0.856742,0.814607,,
25,Norrbotten,2518,Övertorneå,50-59,531,483,468,0.909605,0.881356,,
25,Norrbotten,2518,Övertorneå,60-69,785,750,739,0.955414,0.941401,,
25,Norrbotten,2518,Övertorneå,70-79,742,718,697,0.967655,0.939353,,
25,Norrbotten,2518,Övertorneå,80-89,356,343,329,0.963483,0.924157,,
25,Norrbotten,2518,Övertorneå,90 eller äldre,82,76,75,0.926829,0.914634,,
25,Norrbotten,2521,Pajala,16-17,123,86,39,0.699187,0.317073,,
25,Norrbotten,2521,Pajala,18-29,655,410,334,0.625954,0.509924,,
25,Norrbotten,2521,Pajala,30-39,541,382,340,0.706100,0.628466,,
25,Norrbotten,2521,Pajala,40-49,460,388,356,0.843478,0.773913,,
25,Norrbotten,2521,Pajala,50-59,701,650,596,0.927247,0.850214,,
25,Norrbotten,2521,Pajala,60-69,1001,937,905,0.936064,0.904096,,
25,Norrbotten,2521,Pajala,70-79,974,925,905,0.949692,0.929158,,
25,Norrbotten,2521,Pajala,80-89,579,539,518,0.930915,0.894646,,
25,Norrbotten,2521,Pajala,90 eller äldre,85,73,70,0.858824,0.823529,,
25,Norrbotten,2523,Gällivare,16-17,319,208,14,0.652038,0.043887,,
25,Norrbotten,2523,Gällivare,18-29,2094,1660,1420,0.792741,0.678128,,
25,Norrbotten,2523,Gällivare,30-39,2310,1882,1678,0.814719,0.726407,,
25,Norrbotten,2523,Gällivare,40-49,1820,1563,1446,0.858791,0.794505,,
25,Norrbotten,2523,Gällivare,50-59,2314,2109,2036,0.911409,0.879862,,
25,Norrbotten,2523,Gällivare,60-69,2434,2290,2231,0.940838,0.916598,,
25,Norrbotten,2523,Gällivare,70-79,2020,1920,1857,0.950495,0.919307,,
25,Norrbotten,2523,Gällivare,80-89,1224,1159,1100,0.946895,0.898693,,
25,Norrbotten,2523,Gällivare,90 eller äldre,268,249,233,0.929104,0.869403,,
25,Norrbotten,2560,Älvsbyn,16-17,191,130,69,0.680628,0.361257,,
25,Norrbotten,2560,Älvsbyn,18-29,1058,758,646,0.716446,0.610586,,
25,Norrbotten,2560,Älvsbyn,30-39,915,701,623,0.766120,0.680874,,
25,Norrbotten,2560,Älvsbyn,40-49,888,745,703,0.838964,0.791667,,
25,Norrbotten,2560,Älvsbyn,50-59,1025,934,901,0.911220,0.879024,,
25,Norrbotten,2560,Älvsbyn,60-69,1046,992,965,0.948375,0.922562,,
25,Norrbotten,2560,Älvsbyn,70-79,1034,987,962,0.954545,0.930368,,
25,Norrbotten,2560,Älvsbyn,80-89,526,511,487,0.971483,0.925856,,
25,Norrbotten,2560,Älvsbyn,90 eller äldre,145,135,126,0.931034,0.868966,,
25,Norrbotten,2580,Luleå,16-17,1627,1246,774,0.765827,0.475722,,
25,Norrbotten,2580,Luleå,18-29,12965,10766,9367,0.830390,0.722484,,
25,Norrbotten,2580,Luleå,30-39,10151,8317,7554,0.819328,0.744163,,
25,Norrbotten,2580,Luleå,40-49,9218,8116,7703,0.880451,0.835648,,
25,Norrbotten,2580,Luleå,50-59,10505,9671,9354,0.920609,0.890433,,
25,Norrbotten,2580,Luleå,60-69,8760,8322,8092,0.950000,0.923744,,
25,Norrbotten,2580,Luleå,70-79,8022,7731,7459,0.963725,0.929818,,
25,Norrbotten,2580,Luleå,80-89,4082,3943,3802,0.965948,0.931406,,
25,Norrbotten,2580,Luleå,90 eller äldre,891,845,802,0.948373,0.900112,,
25,Norrbotten,2581,Piteå,16-17,938,723,462,0.770789,0.492537,,
25,Norrbotten,2581,Piteå,18-29,5630,4677,4158,0.830728,0.738544,,
25,Norrbotten,2581,Piteå,30-39,5182,4373,4012,0.843883,0.774218,,
25,Norrbotten,2581,Piteå,40-49,5001,4485,4290,0.896821,0.857828,,
25,Norrbotten,2581,Piteå,50-59,5497,5157,4981,0.938148,0.906131,,
25,Norrbotten,2581,Piteå,60-69,5196,4965,4805,0.955543,0.924750,,
25,Norrbotten,2581,Piteå,70-79,5210,5046,4862,0.968522,0.933205,,
25,Norrbotten,2581,Piteå,80-89,2275,2194,2094,0.964396,0.920440,,
25,Norrbotten,2581,Piteå,90 eller äldre,477,447,411,0.937107,0.861635,,
25,Norrbotten,2582,Boden,16-17,600,407,127,0.678333,0.211667,,
25,Norrbotten,2582,Boden,18-29,3854,3090,2673,0.801764,0.693565,,
25,Norrbotten,2582,Boden,30-39,3336,2765,2529,0.828837,0.758094,,
25,Norrbotten,2582,Boden,40-49,3172,2828,2704,0.891551,0.852459,,
25,Norrbotten,2582,Boden,50-59,3591,3287,3182,0.915344,0.886104,,
25,Norrbotten,2582,Boden,60-69,3664,3470,3393,0.947052,0.926037,,
25,Norrbotten,2582,Boden,70-79,3537,3388,3304,0.957874,0.934125,,
25,Norrbotten,2582,Boden,80-89,1634,1561,1507,0.955324,0.922277,,
25,Norrbotten,2582,Boden,90 eller äldre,400,378,357,0.945000,0.892500,,
25,Norrbotten,2583,Haparanda,16-17,211,106,61,0.502370,0.289100,,
25,Norrbotten,2583,Haparanda,18-29,1067,729,623,0.683224,0.583880,,
25,Norrbotten,2583,Haparanda,30-39,902,655,578,0.726164,0.640798,,
25,Norrbotten,2583,Haparanda,40-49,975,755,707,0.774359,0.725128,,
25,Norrbotten,2583,Haparanda,50-59,1195,1031,995,0.862762,0.832636,,
25,Norrbotten,2583,Haparanda,60-69,1509,1355,1318,0.897946,0.873426,,
25,Norrbotten,2583,Haparanda,70-79,1469,1330,1289,0.905378,0.877468,,
25,Norrbotten,2583,Haparanda,80-89,668,630,590,0.943114,0.883234,,
25,Norrbotten,2583,Haparanda,90 eller äldre,110,98,92,0.890909,0.836364,,
25,Norrbotten,2584,Kiruna,16-17,476,318,244,0.668067,0.512605,,
25,Norrbotten,2584,Kiruna,18-29,3218,2405,2161,0.747359,0.671535,,
25,Norrbotten,2584,Kiruna,30-39,3069,2356,2152,0.767677,0.701206,,
25,Norrbotten,2584,Kiruna,40-49,2429,2095,1997,0.862495,0.822149,,
25,Norrbotten,2584,Kiruna,50-59,3134,2907,2835,0.927569,0.904595,,
25,Norrbotten,2584,Kiruna,60-69,2768,2591,2530,0.936055,0.914017,,
